,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,languages,genre,ccu,tags
643,12013077,Heaven Island - VR MMO,U.S. Army,SEGA,,9592,4091,0,"5,000,000 .. 10,000,000",0,0,0,0,0,0,0,"English, Simplified Chinese, Russian, Portuguese - Portugal, Portuguese - Brazil, German, Spanish - Spain, French, Italian, Traditional Chinese, Thai","Action, RPG",186,"{'Fighting': 1219, 'Action': 653, 'Multiplayer': 600, 'Competitive': 485, 'Arcade': 457, 'Local Multiplayer': 362, 'Controller': 289, 'Great Soundtrack': 237, 'Singleplayer': 233, '3D Fighter': 228, 'e-sports': 218, 'Sports': 213, 'Character Customization': 203, 'Difficult': 170, 'Anime': 146, ""Beat 'em up"": 110, 'Story Rich': 109, 'Third Person': 74, '2D Fighter': 53, 'Atmospheric': 42}"
644,13085091,Overcooked! 2,Free Lives,Kalypso Media Digital,,453432,41286,0,"2,000,000 .. 5,000,000",0,0,0,0,512,1120,13,"English, French, German, Spanish - Spain, Portuguese - Brazil, Russian","Action, RPG",76983,"{'Management': 812, 'Simulation': 790, 'Building': 673, 'Sandbox': 601, 'Nature': 591, 'City Builder': 548, 'Economy': 509, 'Realistic': 470, 'Singleplayer': 457, 'Family Friendly': 450, 'Cute': 439, 'Resource Management': 422, 'Strategy': 403, 'Great Soundtrack': 397, 'Relaxing': 266, 'Multiplayer': 264, 'Open World': 244, 'Casual': 217, 'Funny': 199, 'Horses': 174}"
645,7503821,Defy Gravity Extended,Carbon Games,Electronic Arts,,136191,6615,0,"1,000,000 .. 2,000,000",0,0,0,0,610,1319,0,"English, French, Italian, German, Spanish - Spain, Polish, Portuguese - Brazil, Russian",Strategy,12550,"{'Western': 854, 'FPS': 606, 'Action': 502, 'Shooter': 341, 'Singleplayer': 341, 'Story Rich': 327, 'Bullet Time': 323, 'Comedy': 271, 'First-Person': 265, 'Narration': 237, 'Adventure': 193, 'Dynamic Narration': 178, 'Funny': 174, 'Violent': 174, 'Atmospheric': 171, 'Arcade': 169, 'Gore': 165, 'America': 165, 'Alternate History': 162, 'Historical': 160}"
646,16033675,AMID EVIL,Pillow Castle,S2 Games,,1813,1579,0,"1,000,000 .. 2,000,000",0,0,0,0,4,3,0,"English, Russian, Simplified Chinese","Action, Adventure",134,"{'FPS': 486, 'Shooter': 474, 'Multiplayer': 471, 'Destruction': 438, 'Massively Multiplayer': 403, 'Military': 403, 'PvP': 393, 'Action': 390, 'War': 360, 'First-Person': 353, 'Tactical': 348, 'Team-Based': 337, 'Combat': 331, 'Class-Based': 322, 'Character Customization': 316, 'Early Access': 314, 'Gun Customization': 302, 'Voxel': 301, '3D': 300, 'Indie': 295}"
647,14035109,Alien: Isolation,Rogue Planet Games,Rockstar Games,,35010,7919,0,"1,000,000 .. 2,000,000",0,0,0,0,3,12,90,"English, Russian, French, German, Italian, Polish, Spanish - Spain","Adventure, RPG",765,"{'Puzzle': 493, 'Casual': 416, 'Adventure': 389, 'Sandbox': 363, 'Family Friendly': 362, 'Singleplayer': 343, '2D': 285, 'Funny': 233, 'Open World': 192, 'Comedy': 191, 'Cute': 164, 'Education': 145, 'Strategy': 140, 'Fantasy': 126, 'Moddable': 112, 'Platformer': 89, 'Replay Value': 72, 'Multiplayer': 68, 'Action': 66, 'Indie': 64}"
648,8320590,Red Faction Guerrilla Steam Edition,Relic Entertainment,2K,,9372,3643,0,"1,000,000 .. 2,000,000",0,0,0,0,0,1,90,English,"Action, Simulation, Strategy",1,"{'FPS': 342, 'Action': 262, 'Classic': 221, 'Shooter': 165, 'Open World': 149, 'Singleplayer': 144, 'First-Person': 140, 'Difficult': 128, 'Stealth': 118, 'Multiplayer': 108, 'Adventure': 95, 'Atmospheric': 77, 'Story Rich': 51, 'Sci-fi': 46, 'Horror': 44, 'Sandbox': 37, 'Co-op': 21, 'Great Soundtrack': 20, 'Survival': 13, 'Zombies': 11}"
649,3784166,The Expendabros,Starbreeze Studios AB,Bethesda Softworks,,183793,16185,0,"2,000,000 .. 5,000,000",0,0,0,0,5,8,75,English,Action,5510,"{'Racing': 935, 'Simulation': 597, 'Automobile Sim': 539, 'Driving': 433, 'Multiplayer': 399, 'Realistic': 371, 'Offroad': 370, 'Difficult': 271, 'VR': 262, 'Singleplayer': 262, 'Sports': 219, 'First-Person': 137, 'Action': 92, 'Atmospheric': 89, 'Fast-Paced': 74, 'Co-op': 57, '3D Vision': 52, 'TrackIR': 51, 'Open World': 48, 'Family Friendly': 45}"
650,15391757,7 Days to Die,Rocksteady Studios,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",,204235,21706,0,"2,000,000 .. 5,000,000",0,0,0,0,18,8,0,"English, French, German, Spanish - Spain, Japanese, Korean, Portuguese - Portugal, Russian, Simplified Chinese, Italian, Polish, Portuguese - Brazil, Traditional Chinese, Turkish","Adventure, Indie, RPG",882,"{'Sports': 399, 'Open World': 317, 'Free to Play': 310, 'Multiplayer': 305, 'Simulation': 207, 'Early Access': 148, 'Snow': 148, 'Indie': 120, 'Realistic': 114, 'First-Person': 99, 'Skiing': 97, 'Singleplayer': 97, 'VR': 91, 'Snowboarding': 87, 'Adventure': 86, 'Controller': 85, 'Action': 83, 'Exploration': 68, 'Casual': 64, 'Third Person': 62}"
651,9898499,Call of Duty: Modern Warfare 3,"Ironclad Games, Stardock Entertainment",Topware Interactive,,20738,9760,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,English,"Action, Adventure",0,"{'Tower Defense': 841, 'Co-op': 558, 'Action': 523, 'Strategy': 454, 'Online Co-Op': 346, 'Indie': 288, 'RPG': 276, 'Third Person': 275, 'Adventure': 272, 'Multiplayer': 271, 'Third-Person Shooter': 271, 'Comedy': 268, 'Singleplayer': 266, 'Cartoony': 261, 'Shooter': 257, 'Fantasy': 254, 'Female Protagonist': 253, 'Controller': 247, 'Funny': 204, 'Great Soundtrack': 66}"
652,9389361,AudioSurf,Pandemic Studios,Devolver Digital,,23555,9109,0,"2,000,000 .. 5,000,000",0,0,0,0,100,144,0,"English, French, German, Italian, Polish, Portuguese - Brazil, Russian, Spanish - Spain","Action, Adventure, Indie",1076,"{'Warhammer 40K': 542, 'Strategy': 406, 'RTS': 317, 'Sci-fi': 203, 'Multiplayer': 164, 'Games Workshop': 151, 'Tactical': 150, 'Singleplayer': 122, 'Co-op': 108, 'Futuristic': 81, 'Online Co-Op': 78, 'Gore': 78, 'RPG': 65, 'Co-op Campaign': 59, 'Real-Time': 56, 'Action': 56, 'Fantasy': 44, 'Great Soundtrack': 41, 'Atmospheric': 36, 'Story Rich': 13}"
653,4175734,Knockout City,Cold Iron Studios,Beat Games,,4195,203,0,"1,000,000 .. 2,000,000",0,0,0,0,459,845,4,"English, Traditional Chinese, French, German, Japanese","Action, Free to Play, Indie, Massively Multiplayer",2,"{'Free to Play': 1114, 'Cute': 838, 'Demons': 825, 'Puzzle': 813, 'Indie': 706, 'Anime': 695, 'Great Soundtrack': 685, 'Singleplayer': 603, '2D': 591, 'Sexual Content': 533, 'Short': 505, 'Comedy': 486, 'Difficult': 384, 'Adventure': 368, 'Dating Sim': 297, 'Funny': 275, 'Hentai': 256, 'Rhythm': 230, 'Mature': 208, 'Visual Novel': 185}"
654,14540403,XCOM: Enemy Unknown,Moon Studios GmbH,Detach Entertainment,,3305,7324,0,"1,000,000 .. 2,000,000",0,0,0,0,1799,3796,2,"English, Russian, German","Adventure, Casual, Strategy",1271,"{'Free to Play': 342, 'RPG': 260, 'MMORPG': 225, 'Massively Multiplayer': 206, 'Dungeons & Dragons': 173, 'Fantasy': 173, 'Adventure': 159, 'Action': 157, 'Multiplayer': 142, 'Dragons': 129, 'Open World': 116, 'Magic': 110, 'Character Customization': 95, 'Co-op': 85, 'Dungeon Crawler': 81, 'Third Person': 77, 'Puzzle': 53, 'Online Co-Op': 47, 'Sandbox': 44, 'FPS': 27}"
655,16197163,Counter-Strike: Global Offensive,CREATIVE ASSEMBLY,Activision,,46093,1629,0,"2,000,000 .. 5,000,000",0,0,0,0,51,29,0,"English, French, German, Italian, Spanish - Spain","Action, Adventure, Indie",107,"{'Multiplayer': 382, 'Indie': 174, 'First-Person': 153, 'Action': 151, 'Stealth': 139, 'Mystery': 120, 'RPG': 120, 'Assassin': 109, 'Funny': 81, 'Survival': 62, 'Simulation': 53, 'FPS': 52, 'Singleplayer': 52, 'Comedy': 51, 'Shooter': 45, 'Adventure': 41, 'Strategy': 41, 'Difficult': 31, 'Stylized': 28, 'Replay Value': 28}"
656,5630516,Hitman: Blood Money,Volition,Ubisoft,,326553,32435,0,"2,000,000 .. 5,000,000",0,0,0,0,518,869,1,"English, French, German, Italian, Spanish - Spain",Action,9051,"{'Action': 247, 'Sci-fi': 159, 'Third Person': 150, 'Multiplayer': 148, 'Classic': 133, 'Singleplayer': 125, 'Swordplay': 121, 'Character Customization': 118, 'Moddable': 118, 'FPS': 111, 'Adventure': 107, 'Shooter': 103, 'First-Person': 76, 'RPG': 75, 'Third-Person Shooter': 60, 'Great Soundtrack': 53, 'Hack and Slash': 47, 'Fighting': 41, 'Female Protagonist': 36, 'Story Rich': 20}"
657,8564483,Call of Duty: Ghosts,Pieces Interactive,Humble Games,,43069,854,0,"20,000,000 .. 50,000,000",0,0,0,0,1231,1814,0,English,"Action, RPG",17992,"{'Free to Play': 889, 'Action': 438, 'Multiplayer': 434, 'FPS': 395, 'Shooter': 344, 'Superhero': 319, 'Funny': 305, 'First-Person': 221, 'Character Customization': 176, 'Comic Book': 165, 'Comedy': 165, 'Massively Multiplayer': 157, 'Online Co-Op': 136, 'Co-op': 132, 'Fighting': 116, 'Open World': 116, 'Gore': 108, 'Adventure': 93, 'Sandbox': 82, 'Singleplayer': 42}"
658,9906468,Alan Wake's American Nightmare,Treyarch,Activision,,65415,6089,0,"5,000,000 .. 10,000,000",0,0,0,0,2620,5306,0,"English, French, Italian, German, Spanish - Spain, Japanese, Simplified Chinese, Traditional Chinese","Action, RPG",9977,"{'Action': 1453, 'Multiplayer': 1437, 'FPS': 1340, 'Shooter': 938, 'First-Person': 692, 'Singleplayer': 672, 'Co-op': 649, 'War': 540, 'Online Co-Op': 515, 'Team-Based': 399, 'Futuristic': 379, 'Survival': 327, 'Controller': 321, 'Tactical': 256, 'Adventure': 242, 'Great Soundtrack': 239, 'Sci-fi': 231, 'Horror': 221, 'Massively Multiplayer': 221, 'Atmospheric': 194}"
659,15490842,Crossout,"WB Games Montreal, Splash Damage",NEOWIZ,,1651,2081,0,"1,000,000 .. 2,000,000",0,0,0,0,280,383,0,"English, French, German, Spanish - Spain, Portuguese - Brazil, Russian, Italian, Japanese, Polish, Ukrainian, Czech, Simplified Chinese, Turkish, Basque, Korean","Action, Indie",0,"{'Point & Click': 13766, 'Adventure': 221, 'Pixel Graphics': 158, 'Female Protagonist': 148, 'Mystery': 137, 'Detective': 117, 'Indie': 115, 'Singleplayer': 72, 'Story Rich': 64, 'Psychological Horror': 56, 'Puzzle': 55, 'Noir': 54, 'Retro': 51, 'Hand-drawn': 46, 'RPG': 43, 'Third Person': 43, 'Supernatural': 42, 'Atmospheric': 40, 'Choices Matter': 34, 'Visual Novel': 32}"
660,14405862,The LEGO NINJAGO Movie Video Game,Wube Software LTD.,"KOEI TECMO GAMES CO., LTD.",,20595,5396,0,"2,000,000 .. 5,000,000",0,0,0,0,75,300,90,"English, French, Italian, German, Spanish - Spain, Czech, Dutch, Polish, Russian, Ukrainian","Action, Adventure, Indie, RPG",2349,"{'RPG': 605, 'Party-Based RPG': 329, 'Fantasy': 326, 'CRPG': 304, 'Isometric': 297, 'Strategy RPG': 282, 'Character Customization': 280, 'Choices Matter': 270, 'Story Rich': 258, 'Singleplayer': 248, 'Real-Time with Pause': 213, 'Adventure': 211, 'Dungeons & Dragons': 201, 'Strategy': 161, 'Sexual Content': 136, 'Medieval': 132, 'Turn-Based': 120, 'Turn-Based Strategy': 101, 'Open World': 93, 'Female Protagonist': 91}"
661,5080496,To the Moon,id Software,Ubisoft,,5977,292,0,"1,000,000 .. 2,000,000",0,0,0,0,305,786,58,English,"Action, Adventure",3,"{'Story Rich': 1707, 'Great Soundtrack': 1363, 'Indie': 1294, 'Emotional': 890, 'RPGMaker': 757, 'Adventure': 675, 'Pixel Graphics': 659, 'Singleplayer': 610, 'Interactive Fiction': 532, 'Romance': 372, 'RPG': 370, 'Short': 330, '2D': 291, 'Funny': 248, 'Psychological': 222, 'Retro': 167, 'Cute': 159, 'Linear': 159, 'Casual': 148, 'Female Protagonist': 99}"
662,5858,Resident Evil 7 Biohazard,Ndemic Creations,Chubby Pixel,,41451,45152,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,"English, Czech, Danish, German, Spanish - Spain, Finnish, French, Italian, Hungarian, Dutch, Norwegian, Polish, Russian, Swedish, Portuguese - Portugal",Strategy,536,"{'Free to Play': 675, 'Card Battler': 615, 'Trading Card Game': 572, 'Deckbuilding': 543, 'Anime': 471, 'Card Game': 448, 'Strategy': 320, 'Multiplayer': 207, 'Sexual Content': 199, 'Fantasy': 188, 'Nudity': 160, 'Turn-Based': 142, 'Singleplayer': 120, 'Competitive': 118, 'PvP': 118, 'Cute': 109, 'Casual': 105, 'RPG': 99, 'Adventure': 97, 'JRPG': 96}"
663,9877675,Kathy Rain,Free Lives,Glowstick Entertainment,,18978,5007,0,"1,000,000 .. 2,000,000",0,0,0,0,20,35,9,"English, French, German, Italian, Spanish - Spain","Action, Adventure, Indie, RPG",1162,"{'FPS': 2795, 'Gore': 2353, 'Action': 2262, 'Shooter': 1910, 'Demons': 1836, 'Great Soundtrack': 1809, 'First-Person': 1690, 'Fast-Paced': 1443, 'Singleplayer': 1439, 'Multiplayer': 1431, 'Sci-fi': 1199, 'Horror': 1034, 'Atmospheric': 965, 'Classic': 950, 'Blood': 778, 'Difficult': 705, 'Remake': 516, 'Zombies': 456, 'Co-op': 390, 'Violent': 323}"
664,5388346,Team Fortress Classic,Valve,Activision,,14796,3829,0,"2,000,000 .. 5,000,000",0,0,0,0,1726,3269,0,"English, French, German, Italian, Spanish - Spain, Korean, Russian, Simplified Chinese, Traditional Chinese",Action,306,"{'FPS': 794, 'World War II': 261, 'Multiplayer': 208, 'Shooter': 191, 'Action': 162, 'War': 155, 'Team-Based': 135, 'Classic': 128, 'First-Person': 107, 'Class-Based': 82, 'Military': 69, 'Historical': 60, 'Tactical': 43, 'Singleplayer': 43, 'Co-op': 35, 'Retro': 20, 'Difficult': 20, 'Old School': 19, 'Strategy': 15, 'World War I': 11}"
665,10988279,Fallout 3: Game of the Year Edition,Gearbox Software,Bandai Namco Entertainment,,4995,3541,0,"2,000,000 .. 5,000,000",0,0,0,0,34,7,0,"English, French, Italian, German, Spanish - Spain, Czech, Polish, Russian, Traditional Chinese","Action, Indie, Strategy",2127,"{'Post-apocalyptic': 232, 'RPG': 181, 'Strategy': 169, 'Turn-Based': 165, 'Tactical': 159, 'Isometric': 125, 'Classic': 100, 'Singleplayer': 93, 'Sci-fi': 91, 'Turn-Based Strategy': 90, 'Tactical RPG': 71, 'Open World': 64, 'Real-Time with Pause': 60, 'Action': 55, 'Atmospheric': 49, 'Turn-Based Tactics': 42, 'Multiplayer': 29, 'Story Rich': 28, 'CRPG': 26, 'Adventure': 20}"
666,10806758,DRAGON BALL Z: KAKAROT,"Cygames, Inc.",NEXON,,80091,16354,0,"2,000,000 .. 5,000,000",0,0,0,0,24,17,0,"English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Thai, Traditional Chinese","Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Simulation",3685,"{'Multiplayer': 1235, 'Physics': 1214, 'Indie': 1189, 'Character Customization': 1186, 'Massively Multiplayer': 1174, 'Family Friendly': 1166, 'Simulation': 1157, 'Strategy': 1145, 'Battle Royale': 665, 'FPS': 516, 'Shooter': 503, 'Memes': 471, 'Action': 452, 'PvP': 441, 'Co-op': 426, 'Team-Based': 422, 'Sandbox': 421, 'Survival': 419, 'Parody ': 418, 'Open World': 414}"
667,8296354,World War 3,NetEase Games,Scott Cawthon,,25139,509,0,"2,000,000 .. 5,000,000",0,0,0,0,18,30,34,"English, French, Italian, German, Spanish - Spain, Arabic, Dutch, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese","Adventure, Free to Play, Massively Multiplayer, RPG",743,"{'FPS': 486, 'Shooter': 474, 'Multiplayer': 471, 'Destruction': 438, 'Massively Multiplayer': 403, 'Military': 403, 'PvP': 393, 'Action': 390, 'War': 360, 'First-Person': 353, 'Tactical': 348, 'Team-Based': 337, 'Combat': 331, 'Class-Based': 322, 'Character Customization': 316, 'Early Access': 314, 'Gun Customization': 302, 'Voxel': 301, '3D': 300, 'Indie': 295}"
668,3468313,Age of Mythology: Extended Edition,XLGAMES,Fish Factory Games,,208609,7650,0,"2,000,000 .. 5,000,000",0,0,0,0,946,1566,0,"English, Italian, Spanish - Spain, Danish, Dutch, Russian, French, German, Polish, Portuguese - Portugal, Turkish, Ukrainian","Action, Adventure",62142,"{'Racing': 813, 'Automobile Sim': 155, 'Sports': 142, 'Simulation': 114, 'Driving': 94, 'Multiplayer': 85, 'Realistic': 71, 'Singleplayer': 56, 'Co-op': 24, 'Action': 15, 'First-Person': 15, 'Controller': 9}"
669,14817232,Space Engineers,Konami Digital Entertainment,Bloober Team SA,,661,76,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,"English, Japanese","Action, Free to Play",272,"{'Open World Survival Craft': 11930, 'Survival': 11572, 'Open World': 8358, 'Horror': 8109, 'Crafting': 6217, 'Adventure': 5386, 'Building': 5283, 'Survival Horror': 4907, 'First-Person': 4377, 'Action': 3623, 'Exploration': 3453, 'Sandbox': 3210, 'Atmospheric': 2660, 'Singleplayer': 2638, 'Simulation': 2505, 'Gore': 2334, 'Realistic': 2266, 'Indie': 2207, 'Early Access': 1616, 'Zombies': 1594}"
670,15489081,Dead Rising 3 Apocalypse Edition,Tango Gameworks,JOYCITY,,411715,35479,0,"10,000,000 .. 20,000,000",0,0,0,0,0,0,0,"English, French, German, Italian, Spanish - Spain, Polish, Japanese, Portuguese - Brazil, Russian, Simplified Chinese","Action, Casual, Indie",2472,"{'Simulation': 525, 'Gore': 388, 'Multiplayer': 317, 'Co-op': 303, 'First-Person': 297, 'Funny': 244, 'Indie': 239, 'Physics': 237, 'Sci-fi': 188, 'Comedy': 163, 'Space': 152, 'Horror': 148, 'Singleplayer': 148, 'Blood': 128, 'Casual': 115, 'Walking Simulator': 101, 'Sandbox': 93, 'Parody ': 88, 'Adventure': 52, 'Relaxing': 49}"
671,2220133,Pummel Party,Croteam,Kunos Simulazioni,,137290,21919,0,"1,000,000 .. 2,000,000",0,0,0,0,2373,4609,0,"English, French, Italian, German, Spanish - Spain, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Japanese",Strategy,18773,"{'Multiplayer': 1721, 'Online Co-Op': 1205, 'Social Deduction': 1194, 'Space': 1157, 'Survival': 945, '2D': 923, 'Funny': 891, 'Psychological': 800, 'Co-op': 772, 'Party Game': 751, 'Cartoony': 703, 'Local Multiplayer': 683, 'Casual': 653, 'Action': 625, 'Colorful': 622, 'PvP': 619, 'Sci-fi': 617, 'Aliens': 617, 'Top-Down': 616, 'Minigames': 616}"
672,13862043,SpeedRunners,"Poppermost Productions, WastedStudios, Crytek","2K, Feral Interactive (Linux)",,3203,1937,0,"1,000,000 .. 2,000,000",0,0,0,0,184,487,1,"English, German, French, Spanish - Spain, Dutch, Norwegian, Swedish","Action, Massively Multiplayer, Simulation, Strategy",671,"{'Tower Defense': 841, 'Co-op': 558, 'Action': 523, 'Strategy': 454, 'Online Co-Op': 346, 'Indie': 288, 'RPG': 276, 'Third Person': 275, 'Adventure': 272, 'Multiplayer': 271, 'Third-Person Shooter': 271, 'Comedy': 268, 'Singleplayer': 266, 'Cartoony': 261, 'Shooter': 257, 'Fantasy': 254, 'Female Protagonist': 253, 'Controller': 247, 'Funny': 204, 'Great Soundtrack': 66}"
673,7784702,Super Meat Boy,Rebellion,Tripwire Interactive,,92977,8314,0,"2,000,000 .. 5,000,000",0,0,0,0,693,1382,0,"English, French, German, Italian, Spanish - Spain, Japanese, Czech, Polish, Russian",Action,12006,"{'Strategy': 556, 'Historical': 372, 'Grand Strategy': 231, 'War': 222, 'Turn-Based Strategy': 194, 'RTS': 193, 'Multiplayer': 186, 'Tactical': 173, 'Military': 158, 'Singleplayer': 154, 'Real Time Tactics': 114, 'Turn-Based': 96, 'Action': 74, 'Turn-Based Tactics': 71, 'Simulation': 62, 'Co-op': 54, 'Naval': 47, 'Great Soundtrack': 37, 'Moddable': 32, 'Classic': 15}"
674,7353426,Alan Wake,Relic Entertainment,Bethesda Softworks,,44593,11095,0,"1,000,000 .. 2,000,000",0,0,0,0,308,667,0,"English, Portuguese - Brazil, Traditional Chinese","Action, Adventure",1421,"{'Warhammer 40K': 717, 'Action': 448, 'Third-Person Shooter': 376, 'Sci-fi': 290, 'Third Person': 238, 'Multiplayer': 236, 'Gore': 190, 'Singleplayer': 177, 'Shooter': 176, 'Hack and Slash': 157, 'Games Workshop': 107, 'Co-op': 106, 'Dystopian ': 79, 'Atmospheric': 76, 'Adventure': 73, 'Online Co-Op': 61, 'Futuristic': 59, 'Story Rich': 57, 'Controller': 51, 'Great Soundtrack': 25}"
675,14630474,Marvel's Midnight Suns,Remedy Entertainment,Chucklefish,,166245,14379,0,"2,000,000 .. 5,000,000",0,0,0,0,3,3,0,"English, French, German, Portuguese - Portugal, Russian, Simplified Chinese","Action, Adventure, Massively Multiplayer, RPG, Simulation, Strategy",862,"{'Metroidvania': 4614, 'Souls-like': 3758, 'Platformer': 3512, 'Great Soundtrack': 3360, 'Difficult': 3210, '2D': 3207, 'Indie': 2852, 'Atmospheric': 2595, 'Singleplayer': 2559, 'Exploration': 2523, 'Adventure': 2337, 'Story Rich': 2261, 'Hand-drawn': 1728, 'Action': 1668, 'Multiple Endings': 1586, 'Dark Fantasy': 1550, 'Open World': 1413, 'Cute': 1349, 'Controller': 1066, 'Side Scroller': 998}"
676,11531673,封灵档案,Tuxedo Labs,"SEGA, Feral Interactive",,14386,2310,0,"1,000,000 .. 2,000,000",0,0,0,0,75,26,0,"English, Spanish - Spain, French, Italian, German, Portuguese - Brazil, Russian, Spanish - Latin America","Action, Free to Play, Massively Multiplayer, Racing",0,"{'Tactical RPG': 2461, 'Management': 2447, 'Singleplayer': 2396, 'Mythology': 2363, 'Sandbox': 2342, 'Simulation': 2325, 'RPG': 2318, 'Choose Your Own Adventure': 2303, 'Dating Sim': 2284, 'Action': 2281, 'Adventure': 2279, 'Exploration': 2274, '2D': 2271, 'Sexual Content': 2264, 'Fantasy': 2257, 'Action RPG': 2256, 'Hand-drawn': 2254, 'Action-Adventure': 2254, 'Story Rich': 2253, 'Strategy RPG': 2232}"
677,6664010,Idle Champions of the Forgotten Realms,Sad Panda Studios,Unreal Software,,174489,11939,0,"1,000,000 .. 2,000,000",0,0,0,0,501,893,0,"English, French, German, Spanish - Spain, Italian","Racing, Simulation, Early Access",7586,"{'Free to Play': 434, 'RPG': 228, 'Fantasy': 168, 'Multiplayer': 142, 'MMORPG': 133, 'Action': 103, 'Anime': 101, 'Open World': 90, 'Turn-Based': 79, 'Singleplayer': 73, 'JRPG': 68, 'Adventure': 61, 'Card Game': 59, 'Story Rich': 45, 'Casual': 39, 'Turn-Based Combat': 35, 'Character Customization': 35, 'Action RPG': 31, 'Survival': 20, 'Great Soundtrack': 10}"
